active	cv.call	cv.fold	cv.params.cv	cv.params.n_jobs	cv.params.return_estimator	cv.params.return_train_score	cv.params.scoring	cv.params.verbose	dataset.call	dataset.name	dataset.params.path	directory	end	estimator.call	estimator.name	hash	path	results.fit_time	results.score_time	results.test_accuracy	results.test_f1_macro	results.test_f1_micro	results.test_f1_samples	results.test_f1_weighted	results.test_jaccard_macro	results.test_jaccard_micro	results.test_jaccard_samples	results.test_jaccard_weighted	results.test_precision_macro	results.test_precision_micro	results.test_precision_samples	results.test_precision_weighted	results.test_recall_macro	results.test_recall_micro	results.test_recall_samples	results.test_recall_weighted	start	results.fit_score_time
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	GrampositivePseAAC	nakano_datasets/datasets/MLC/GrampositivePseAAC.csv	nakano_datasets/runs	2023-10-20 00:22:15.359342	proba_vs_embedding.estimators.cascade_proba	proba__9	123075363538dab9800071e7a07c56c80bfe923ce9a99af78e363545e332222e	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/1230753_20231020T002204081135_proba__9_GrampositivePseAAC.yml	8.882285833358765	1.3566560745239258	0.37142857142857144	0.2644064872325742	0.41935483870967744	0.37142857142857144	0.3776233198593447	0.17293707080941123	0.2653061224489796	0.37142857142857144	0.24800780517092572	0.33619047619047615	0.48148148148148145	0.37142857142857144	0.4458412698412698	0.25523809523809526	0.37142857142857144	0.37142857142857144	0.37142857142857144	2023-10-20 00:22:04.081135	10.23894190788269
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	GrampositivePseAAC	nakano_datasets/datasets/MLC/GrampositivePseAAC.csv	nakano_datasets/runs	2023-10-20 00:22:15.359342	proba_vs_embedding.estimators.cascade_proba	proba__9	123075363538dab9800071e7a07c56c80bfe923ce9a99af78e363545e332222e	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/1230753_20231020T002204081135_proba__9_GrampositivePseAAC.yml	9.7251136302948	1.3920862674713135	0.38235294117647056	0.28764769713045574	0.4685714285714286	0.3954248366013071	0.4149524215837213	0.1943841642228739	0.30597014925373134	0.39215686274509803	0.282991202346041	0.5371376811594203	0.5774647887323944	0.4019607843137255	0.6593506131549609	0.267703081232493	0.3942307692307692	0.39215686274509803	0.3942307692307692	2023-10-20 00:22:04.081135	11.117199897766113
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	GrampositivePseAAC	nakano_datasets/datasets/MLC/GrampositivePseAAC.csv	nakano_datasets/runs	2023-10-20 00:22:40.691770	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	141ed5a3807d9ffaa152708b67f588a5fbfc394f011aa00e8545e66a291cfab7	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/141ed5a_20231020T002232222323_embedding__2_GrampositivePseAAC.yml	7.461965560913086	0.7492349147796631	0.25	0.23263888888888884	0.3698630136986301	0.2564102564102564	0.3351851851851852	0.15384615384615385	0.226890756302521	0.2548076923076923	0.2205128205128205	0.33373205741626794	0.6585365853658537	0.25961538461538464	0.4813397129186603	0.17857142857142855	0.2571428571428571	0.2548076923076923	0.2571428571428571	2023-10-20 00:22:32.222323	8.211200475692749
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	GrampositivePseAAC	nakano_datasets/datasets/MLC/GrampositivePseAAC.csv	nakano_datasets/runs	2023-10-20 00:22:40.691770	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	141ed5a3807d9ffaa152708b67f588a5fbfc394f011aa00e8545e66a291cfab7	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/141ed5a_20231020T002232222323_embedding__2_GrampositivePseAAC.yml	7.687499523162842	0.6161773204803467	0.25	0.20995995995995997	0.34394904458598724	0.2564102564102564	0.3046570379903713	0.13291900561347234	0.2076923076923077	0.2548076923076923	0.19298888761599267	0.2659489633173844	0.5192307692307693	0.25961538461538464	0.38230424546214026	0.17613240418118467	0.2571428571428571	0.2548076923076923	0.2571428571428571	2023-10-20 00:22:32.222323	8.303676843643188
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	GrampositivePseAAC	nakano_datasets/datasets/MLC/GrampositivePseAAC.csv	nakano_datasets/runs	2023-10-20 00:22:40.691770	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	141ed5a3807d9ffaa152708b67f588a5fbfc394f011aa00e8545e66a291cfab7	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/141ed5a_20231020T002232222323_embedding__2_GrampositivePseAAC.yml	6.530843257904053	0.7817845344543457	0.2403846153846154	0.2073268921095008	0.32894736842105254	0.2403846153846154	0.2963116325435166	0.13189987163029526	0.1968503937007874	0.2403846153846154	0.18789657069503027	0.2781954887218045	0.5319148936170213	0.2403846153846154	0.39541711421410664	0.16602787456445994	0.23809523809523808	0.2403846153846154	0.23809523809523808	2023-10-20 00:22:32.222323	7.312627792358398
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	GrampositivePseAAC	nakano_datasets/datasets/MLC/GrampositivePseAAC.csv	nakano_datasets/runs	2023-10-20 00:22:40.691770	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	141ed5a3807d9ffaa152708b67f588a5fbfc394f011aa00e8545e66a291cfab7	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/141ed5a_20231020T002232222323_embedding__2_GrampositivePseAAC.yml	7.0206074714660645	0.698716402053833	0.20192307692307693	0.1902761104441777	0.30344827586206896	0.20833333333333331	0.2772308923569428	0.11767399267399267	0.17886178861788618	0.20673076923076922	0.1711843711843712	0.29395604395604397	0.55	0.21153846153846154	0.4227106227106227	0.14285714285714285	0.20952380952380953	0.20673076923076922	0.20952380952380953	2023-10-20 00:22:32.222323	7.7193238735198975
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	GrampositivePseAAC	nakano_datasets/datasets/MLC/GrampositivePseAAC.csv	nakano_datasets/runs	2023-10-20 00:22:40.691770	proba_vs_embedding.estimators.cascade_tree_embedder	embedding__2	141ed5a3807d9ffaa152708b67f588a5fbfc394f011aa00e8545e66a291cfab7	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/141ed5a_20231020T002232222323_embedding__2_GrampositivePseAAC.yml	6.851108551025391	0.7236950397491455	0.2815533980582524	0.23300438596491227	0.3841059602649006	0.2815533980582524	0.3444472832566854	0.15191053122087605	0.23770491803278687	0.2815533980582524	0.22468534822066796	0.328781512605042	0.6041666666666666	0.2815533980582524	0.4752386391449784	0.1880252100840336	0.2815533980582524	0.2815533980582524	0.2815533980582524	2023-10-20 00:22:32.222323	7.574803590774536
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-19 23:56:16.947500	proba_vs_embedding.estimators.cascade_proba	proba__3	14a10f52bb53d99085ecd52504179b391e92c7d3d2e93a8c4407684561b0d009	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/14a10f5_20231019T235612357274_proba__3_VirusPseAAC.yml	3.6763083934783936	0.5612616539001465	0.13953488372093023	0.21256038647342998	0.25	0.1705426356589147	0.2290423415743109	0.14342105263157895	0.14285714285714285	0.16279069767441862	0.13978328173374613	0.3611111111111111	0.6153846153846154	0.18604651162790697	0.42810457516339867	0.1519607843137255	0.1568627450980392	0.16279069767441862	0.1568627450980392	2023-10-19 23:56:12.357274	4.23757004737854
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-19 23:56:16.947500	proba_vs_embedding.estimators.cascade_proba	proba__3	14a10f52bb53d99085ecd52504179b391e92c7d3d2e93a8c4407684561b0d009	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/14a10f5_20231019T235612357274_proba__3_VirusPseAAC.yml	3.7892842292785645	0.5954611301422119	0.02564102564102564	0.09104938271604938	0.20588235294117646	0.1282051282051282	0.18574074074074076	0.05279503105590062	0.11475409836065574	0.10256410256410256	0.10770186335403725	0.13809523809523808	0.3888888888888889	0.1794871794871795	0.2817142857142857	0.06862745098039215	0.14	0.10256410256410256	0.14	2023-10-19 23:56:12.357274	4.384745359420776
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-19 23:56:16.947500	proba_vs_embedding.estimators.cascade_proba	proba__3	14a10f52bb53d99085ecd52504179b391e92c7d3d2e93a8c4407684561b0d009	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/14a10f5_20231019T235612357274_proba__3_VirusPseAAC.yml	3.645186424255371	0.5621881484985352	0.11904761904761904	0.07309941520467837	0.18461538461538463	0.1349206349206349	0.15273477812177505	0.04259259259259259	0.1016949152542373	0.13095238095238096	0.08910675381263616	0.1527777777777778	0.42857142857142855	0.14285714285714285	0.3137254901960784	0.05610021786492375	0.11764705882352941	0.13095238095238096	0.11764705882352941	2023-10-19 23:56:12.357274	4.207374572753906
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-19 23:56:16.947500	proba_vs_embedding.estimators.cascade_proba	proba__3	14a10f52bb53d99085ecd52504179b391e92c7d3d2e93a8c4407684561b0d009	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/14a10f5_20231019T235612357274_proba__3_VirusPseAAC.yml	3.7299551963806152	0.5820648670196533	0.12195121951219512	0.189095928226363	0.19672131147540983	0.1382113821138211	0.17987577639751554	0.13012477718360071	0.10909090909090909	0.13414634146341464	0.11165775401069519	0.3333333333333333	0.5454545454545454	0.14634146341463414	0.368	0.13425925925925927	0.12	0.13414634146341464	0.12	2023-10-19 23:56:12.357274	4.3120200634002686
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	VirusPseAAC	nakano_datasets/datasets/MLC/VirusPseAAC.csv	nakano_datasets/runs	2023-10-19 23:56:16.947500	proba_vs_embedding.estimators.cascade_proba	proba__3	14a10f52bb53d99085ecd52504179b391e92c7d3d2e93a8c4407684561b0d009	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/14a10f5_20231019T235612357274_proba__3_VirusPseAAC.yml	3.9475033283233643	0.5965995788574219	0.16666666666666666	0.1717283950617284	0.22535211267605634	0.18253968253968256	0.20032592592592594	0.10792709705753184	0.12698412698412698	0.17857142857142858	0.12017127799736495	0.20833333333333334	0.38095238095238093	0.19047619047619047	0.275	0.1519607843137255	0.16	0.17857142857142858	0.16	2023-10-19 23:56:12.357274	4.544102907180786
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:18:42.000040	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__1	1782cd8fa49191e8a0ea55cf9891454718334a02ef8500d206b3fc8df99ca27b	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/1782cd8_20231020T001837761793_embedding_chi2__1_Gram_positive.yml	3.4172325134277344	0.5418655872344971	0.883495145631068	0.6819995440036479	0.9029126213592233	0.8964401294498382	0.8935335374459863	0.6285714285714286	0.8230088495575221	0.8932038834951457	0.8308087679516252	0.6927700922266139	0.9207920792079208	0.9029126213592233	0.902998933433716	0.6726190476190477	0.8857142857142857	0.8932038834951457	0.8857142857142857	2023-10-20 00:18:37.761793	3.9590981006622314
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:18:42.000040	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__1	1782cd8fa49191e8a0ea55cf9891454718334a02ef8500d206b3fc8df99ca27b	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/1782cd8_20231020T001837761793_embedding_chi2__1_Gram_positive.yml	3.1890931129455566	0.6017036437988281	0.8761904761904762	0.7883581757861485	0.92	0.8761904761904762	0.910828437030637	0.7039021164021164	0.8518518518518519	0.8761904761904762	0.8534895439657344	0.9702380952380952	0.968421052631579	0.8761904761904762	0.9680272108843537	0.7239285714285715	0.8761904761904762	0.8761904761904762	0.8761904761904762	2023-10-20 00:18:37.761793	3.7907967567443848
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:18:42.000040	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__1	1782cd8fa49191e8a0ea55cf9891454718334a02ef8500d206b3fc8df99ca27b	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/1782cd8_20231020T001837761793_embedding_chi2__1_Gram_positive.yml	3.0698800086975098	0.6248517036437988	0.9514563106796117	0.972348903629998	0.9702970297029703	0.9514563106796117	0.969932341170809	0.9480879593863812	0.9423076923076923	0.9514563106796117	0.9432412247946229	0.9891304347826086	0.98989898989899	0.9514563106796117	0.9894470240607852	0.9565494978479196	0.9514563106796117	0.9514563106796117	0.9514563106796117	2023-10-20 00:18:37.761793	3.6947317123413086
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:18:42.000040	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__1	1782cd8fa49191e8a0ea55cf9891454718334a02ef8500d206b3fc8df99ca27b	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/1782cd8_20231020T001837761793_embedding_chi2__1_Gram_positive.yml	3.262911796569824	0.6105875968933105	0.9238095238095239	0.8163862806468439	0.9463414634146342	0.9238095238095239	0.9385855875996721	0.7492368742368744	0.8981481481481481	0.9238095238095239	0.8984330484330484	0.9722222222222222	0.97	0.9238095238095239	0.9716931216931216	0.7738095238095238	0.9238095238095239	0.9238095238095239	0.9238095238095239	2023-10-20 00:18:37.761793	3.8734993934631348
True	sklearn.model_selection.cross_validate	4	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:18:42.000040	proba_vs_embedding.estimators.cascade_tree_embedder_pvalue	embedding_chi2__1	1782cd8fa49191e8a0ea55cf9891454718334a02ef8500d206b3fc8df99ca27b	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/1782cd8_20231020T001837761793_embedding_chi2__1_Gram_positive.yml	3.514176368713379	0.5527756214141846	0.8932038834951457	0.6961050161895086	0.9215686274509803	0.906148867313916	0.9040216041100434	0.6530101530101531	0.8545454545454545	0.9029126213592233	0.8565708565708565	0.7035024154589372	0.9494949494949495	0.912621359223301	0.91357257878997	0.6892857142857143	0.8952380952380953	0.9029126213592233	0.8952380952380953	2023-10-20 00:18:37.761793	4.0669519901275635
True	sklearn.model_selection.cross_validate	0	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:10:43.713580	proba_vs_embedding.estimators.cascade_proba	proba__8	19af0f118bc90983c2ef3cc721aba55770426a4a1571b86118505a162ad02a14	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/19af0f1_20231020T001032869811_proba__8_Gram_positive.yml	9.03357195854187	1.2616968154907227	0.9029126213592233	0.7951374802794682	0.9268292682926829	0.9158576051779936	0.9179902765703983	0.7142399267399268	0.8636363636363636	0.912621359223301	0.8641758241758242	0.9595238095238096	0.95	0.9223300970873787	0.9515646258503401	0.7461309523809524	0.9047619047619048	0.912621359223301	0.9047619047619048	2023-10-20 00:10:32.869811	10.295268774032593
True	sklearn.model_selection.cross_validate	1	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:10:43.713580	proba_vs_embedding.estimators.cascade_proba	proba__8	19af0f118bc90983c2ef3cc721aba55770426a4a1571b86118505a162ad02a14	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/19af0f1_20231020T001032869811_proba__8_Gram_positive.yml	9.037880897521973	1.204852819442749	0.9326923076923077	0.8236503322259137	0.9326923076923077	0.9326923076923077	0.9274557564528495	0.7393871143871144	0.8738738738738738	0.9326923076923077	0.8736507486507487	0.9460638998682477	0.9326923076923077	0.9326923076923077	0.9334967568663219	0.7859803921568627	0.9326923076923077	0.9326923076923077	0.9326923076923077	2023-10-20 00:10:32.869811	10.242733716964722
True	sklearn.model_selection.cross_validate	2	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:10:43.713580	proba_vs_embedding.estimators.cascade_proba	proba__8	19af0f118bc90983c2ef3cc721aba55770426a4a1571b86118505a162ad02a14	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/19af0f1_20231020T001032869811_proba__8_Gram_positive.yml	8.9443838596344	1.1696572303771973	0.9134615384615384	0.8197376511580242	0.9178743961352658	0.9134615384615384	0.9186732385261797	0.7332918050941306	0.8482142857142857	0.9134615384615384	0.8607632677400119	0.8228048780487804	0.9223300970873787	0.9134615384615384	0.9246153846153846	0.8172691637630662	0.9134615384615384	0.9134615384615384	0.9134615384615384	2023-10-20 00:10:32.869811	10.114041090011597
True	sklearn.model_selection.cross_validate	3	"IterativeStratification(n_splits=5, order=1, random_state=None,
            sample_distribution_per_fold=None)"	5	False	False	['f1_macro', 'f1_micro', 'f1_weighted', 'f1_samples', 'precision_macro', 'precision_micro', 'precision_weighted', 'precision_samples', 'recall_macro', 'recall_micro', 'recall_weighted', 'recall_samples', 'jaccard_macro', 'jaccard_micro', 'jaccard_weighted', 'jaccard_samples', 'accuracy']	10	data_loaders.load_nakano	Gram_positive	nakano_datasets/datasets/MLC/Gram_positive.csv	nakano_datasets/runs	2023-10-20 00:10:43.713580	proba_vs_embedding.estimators.cascade_proba	proba__8	19af0f118bc90983c2ef3cc721aba55770426a4a1571b86118505a162ad02a14	/home/pedro/mestrado/biomal_repo/scripts/cascade_forests/experiments/nakano_datasets/runs/19af0f1_20231020T001032869811_proba__8_Gram_positive.yml	9.278102159500122	1.2588117122650146	0.9134615384615384	0.8364709777653262	0.9178743961352657	0.9134615384615384	0.9197827107309317	0.7463963963963964	0.8482142857142857	0.9134615384615384	0.8571906600478029	0.8311111111111111	0.9313725490196079	0.9134615384615384	0.9386243386243387	0.8497619047619047	0.9047619047619048	0.9134615384615384	0.9047619047619048	2023-10-20 00:10:32.869811	10.536913871765137
